path,label
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00401.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03701.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15728.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11683.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05683.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14514_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14831_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09465.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14092_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10777_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01901.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12289_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09663.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17238_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19031_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01605.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10805.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09533.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14429_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16754.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13413.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06922.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09850.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01509.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05557.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12994.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19963.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10046.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19826.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16187.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06521.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06825.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04324.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19272.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12452_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10835.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16114_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11082_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12323.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02243.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06860.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01281.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19512.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18458.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08036.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06461.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17410.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10043_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19933.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00053.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18475.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15456.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17385_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11409.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03269.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07335.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16984_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06744.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09767.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18474.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12675.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00563.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18931.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04733.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14910.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02523.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01322.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07708.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07439.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15048_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10265.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19600.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11415_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11522.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09781.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19780.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16618_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12114.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02407.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07958.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15900_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18666_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06017.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14233.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02972.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07083.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07967.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00768.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01162.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19464.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17500.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09862.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03345.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08945.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18286_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10490.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04453.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17085.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19142.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02586.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07203.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09750.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19101_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16416_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00031.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11427.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18505.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14683_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08204.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05562.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02752.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01821.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10084.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11134.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14671_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09276.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01340.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05471.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03613.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12604.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11969_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15123.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17443_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00784.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11756_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12767.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06137.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16236_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04564.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01147.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10419.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16625.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11535_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03526.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04270.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17526.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13202.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10000.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18996_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02120.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09119.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09335.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13041_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05740.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01171.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10977_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12689_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16395_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15880_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09142.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01906.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07543.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04921.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16036_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01376.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12033.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12399.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11225.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02067.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14372.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19992.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09268.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19922.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01346.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02729.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05750.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04635.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04062.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10682_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13558.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19565.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05038.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09125.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00589.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01248.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11981.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16436_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09237.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05747.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08367.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01088.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15855.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19283_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12500.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06777.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09526.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10940.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06452.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02670.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07991.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07818.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05356.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19041_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18680_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17349.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01157.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08497.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11783.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05378.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08254.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13017_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15442.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19491.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10427_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12849_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10403_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01386.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17717_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19582.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02350.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07197.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12386_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19193_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19304.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03612.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08848.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10127_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09789.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13386.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00020.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13922_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02463.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10057.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15374_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13907_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11857_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11050.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15858.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11854_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03760.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07969.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12115.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00122.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00826.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02868.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14408.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12381_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15104_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06062.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16434.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05375.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10647_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01580.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10264_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16897_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12829.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15136.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07293.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01873.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10353.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03562.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12696_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04454.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14462.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03474.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18834_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13078_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18838.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11011_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09112.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12588.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14628_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18427.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15158_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08498.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13547_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17546.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05898.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08493.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07268.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13212_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16886.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10060_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01534.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01942.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07340.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18999.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12105.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09257.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11430_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10713_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14929_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13765.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15613_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15078.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05733.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10104_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08394.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13895_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03566.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17347.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04349.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13051.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02585.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09144.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18972_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05063.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03891.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11777_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05948.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00837.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15282.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16454.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18014_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07383.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05254.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16345_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13263.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17003.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03594.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10311_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04192.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16270.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14159_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09907.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03052.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16650_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05239.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02716.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05911.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17278_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01380.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01405.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05259.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09259.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09434.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09916.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04590.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17505.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00399.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13277.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19833.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03011.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14639_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19726.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18377_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18426_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19117.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16607.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10810_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11444.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08603.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03156.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02119.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06898.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11990_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06870.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11298.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03861.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11632.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02744.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06952.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10133.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10060.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03621.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18542_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17444_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06564.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00908.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05283.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09328.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18852.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16555_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15611.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13835.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14421_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14984.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02612.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12297.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19979.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18109_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19717.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03846.jpg,0
